Water Use,Power Use,Date,Zip,M_dist,Month,Year,ZPOP,ZAREA,ZAREALAND,Nreturns,AGI,SW,EIC,AWND,CLDD,HTDD,PRCP,TAVG
41.4,462,2007-05-01,90293,0.08749314473674977,5,2007,12132,11404980,7420242,6978,664434,470778.0,266.0,3.6,14.5,64.8,0.0,16.7
17.81,360,2007-05-01,90291,0.2690722089449435,5,2007,28341,7335173,6462163,15423,1333173,811321.0,1825.0,3.6,14.5,64.8,0.0,16.7
45.79,855,2007-05-01,91311,0.053702042919285986,5,2007,36557,85493419,83081236,18298,1444873,894310.0,2828.0,3.6,14.5,64.8,0.0,16.7
28.51,646,2007-05-01,91214,0.18671120907094294,5,2007,30356,19598833,19546295,14181,1026752,720948.0,2123.0,3.6,14.5,64.8,0.0,16.7
44.97,533,2007-05-01,91504,0.06001382047972341,5,2007,24939,12812967,12783282,12334,825098,559228.0,2390.0,3.6,14.5,64.8,0.0,16.7
46.83,261,2007-05-01,90015,0.045696861623121456,5,2007,18986,4430188,4430188,6559,213755,166173.0,3855.0,3.6,14.5,64.8,0.0,16.7
60.63,276,2007-05-01,90028,0.06052573634521575,5,2007,28714,3947880,3947880,15194,475686,375891.0,3921.0,3.6,14.5,64.8,0.0,16.7
49.12,1344,2007-05-01,91436,0.028070068192143766,5,2007,14372,14891780,14751608,9342,3064289,1420199.0,407.0,3.6,14.5,64.8,0.0,16.7
55.9,1592,2007-05-01,90077,0.02411755602708276,5,2007,9377,19335985,18985951,4354,2084070,807117.0,126.0,3.6,14.5,64.8,0.0,16.7
42.89,270,2007-05-01,90232,0.07602418307205248,5,2007,15149,5490049,5454835,8659,672333,464777.0,1255.0,3.6,14.5,64.8,0.0,16.7
18.39,342,2011-08-01,90230,0.2646077809143902,8,2011,31766,11785759,11672688,15601,1091533,780929.0,4237.0,3.1,45.5,0.3,0.0,19.8
34.72,1012,2011-08-01,90272,0.13891103998519122,8,2011,22986,60557886,59133992,10535,3706047,1657221.0,513.0,3.1,45.5,0.3,0.0,19.8
32.28,647,2011-08-01,91607,0.1576924268723465,8,2011,27927,6376445,6318261,14632,877067,646284.0,3568.0,3.1,45.5,0.3,0.0,19.8
54.06,385,2011-08-01,90013,0.009954542964637833,8,2011,11772,1773762,1737681,4550,327072,184900.0,922.0,3.1,45.5,0.3,0.0,19.8
26.6,312,2011-08-01,90061,0.20141303241293743,8,2011,26872,6896569,6895207,11180,306559,251380.0,12691.0,3.1,45.5,0.3,0.0,19.8
39.4,654,2011-08-01,91352,0.1028877241524508,8,2011,47807,30813290,30221660,20047,775671,598279.0,14395.0,3.1,45.5,0.3,0.0,19.8
40.51,640,2011-08-01,91602,0.09434373257673674,8,2011,17473,5370807,5302419,10704,827059,616600.0,1299.0,3.1,45.5,0.3,0.0,19.8
943.8,0,2011-08-01,91350,6.858541087627559,8,2011,33348,43948937,43886336,15077,1093595,908039.0,2387.0,3.1,45.5,0.3,0.0,19.8
34.18,629,2011-08-01,90068,0.1430675764274305,8,2011,22286,20202252,19731266,12194,1275010,838928.0,1152.0,3.1,45.5,0.3,0.0,19.8
419.97,740,2011-08-01,90067,2.8264698199642213,8,2011,2424,849895,849895,3235,2109242,982232.0,114.0,3.1,45.5,0.3,0.0,19.8
33.67,430,2011-08-01,90045,0.14699319417843426,8,2011,39480,27779824,27779045,18469,1588638,1162290.0,3550.0,3.1,45.5,0.3,0.0,19.8
37.36,277,2011-08-01,90029,0.11859019515646586,8,2011,38617,3526895,3526895,16878,513451,421313.0,10917.0,3.1,45.5,0.3,0.0,19.8
25.7,699,2011-08-01,91335,0.20834059315000292,8,2011,74363,17083043,17002131,32537,1279894,1036512.0,18515.0,3.1,45.5,0.3,0.0,19.8
35.7,464,2011-08-01,90292,0.1313676960714977,8,2011,21576,8131830,5280289,12680,1527945,967746.0,818.0,3.1,45.5,0.3,0.0,19.8
26.32,411,2011-08-01,90248,0.20356827353113557,8,2011,9947,12398396,12155495,5257,335533,245141.0,1890.0,3.1,45.5,0.3,0.0,19.8
27.98,652,2011-08-01,91331,0.19079077261610372,8,2011,103689,23048758,22928415,40198,1233438,1040645.0,35197.0,3.1,45.5,0.3,0.0,19.8
22.87,639,2011-08-01,91340,0.23012392302321985,8,2011,34188,8756157,8756157,13890,460066,388887.0,10726.0,3.1,45.5,0.3,0.0,19.8
45.4,855,2011-08-01,91325,0.05670398590534769,8,2011,32417,12494338,12486897,14459,868937,601543.0,4909.0,3.1,45.5,0.3,0.0,19.8
53.76,2067,2011-08-01,90210,0.007645356052282645,8,2011,21741,26383345,26226245,9894,4384983,1363482.0,552.0,3.1,45.5,0.3,0.0,19.8
0.0,0,2011-08-01,91201,0.4061609386417613,8,2011,22781,6143646,6116160,10399,525338,394901.0,5178.0,3.1,45.5,0.3,0.0,19.8
481.0,0,2011-08-01,90211,3.2962354108343384,8,2011,8434,1813980,1813980,5347,812966,414421.0,973.0,3.1,45.5,0.3,0.0,19.8
563.25,0,2011-08-01,90265,3.929337489305044,8,2011,18116,298041072,279184812,7318,1821682,727569.0,660.0,3.1,45.5,0.3,0.0,19.8
0.0,0,2011-08-01,90245,0.4061609386417613,8,2011,16654,15142094,14148053,9338,913373,669719.0,1191.0,3.1,45.5,0.3,0.0,19.8
24.57,454,2011-08-01,90035,0.21703853051987398,8,2011,28418,5330221,5330221,13914,1106359,747569.0,2870.0,3.1,45.5,0.3,0.0,19.8
27.57,572,2011-08-01,91605,0.19394666139632244,8,2011,56343,14189685,14151285,23216,768880,621814.0,17714.0,3.1,45.5,0.3,0.0,19.8
105.87,309,2011-08-01,90012,0.4087511227283733,8,2011,31103,8528623,8375660,9667,416249,335477.0,5331.0,3.1,45.5,0.3,0.0,19.8
45.62,725,2011-08-01,91342,0.05501058216962059,8,2011,91725,143422182,142711370,37947,1611906,1327587.0,23046.0,3.1,45.5,0.3,0.0,19.8
30.6,583,2011-08-01,90046,0.17062387358153536,8,2011,48581,14974008,14970999,27856,2162205,1518243.0,2617.0,3.1,45.5,0.3,0.0,19.8
96.94,384,2011-08-01,90094,0.3400143256372681,8,2011,5464,1582611,1582611,2774,332995,275998.0,219.0,3.1,45.5,0.3,0.0,19.8
20.26,656,2011-08-01,91042,0.25021384916070966,8,2011,27585,129350937,129196196,11975,618299,472168.0,4508.0,3.1,45.5,0.3,0.0,19.8
30.36,567,2011-08-01,90212,0.1724712231114195,8,2011,11555,2474163,2474163,7670,2612098,1399857.0,948.0,3.1,45.5,0.3,0.0,19.8
48.24,398,2011-08-01,90027,0.03484368313505219,8,2011,45151,21671926,21402832,23801,1507444,1057566.0,6043.0,3.1,45.5,0.3,0.0,19.8
37.53,876,2011-08-01,91304,0.11728165590613125,8,2011,50231,24409414,24360147,21847,1162480,881985.0,9999.0,3.1,45.5,0.3,0.0,19.8
22.6,354,2011-08-01,90247,0.23220219124433952,8,2011,47487,9734119,9723269,21984,822878,668295.0,12716.0,3.1,45.5,0.3,0.0,19.8
0.0,672,2011-08-01,91205,0.4061609386417613,8,2011,37810,4898344,4897491,16207,606863,507073.0,9083.0,3.1,45.5,0.3,0.0,19.8
20.88,456,2011-08-01,90056,0.24544152954184242,8,2011,7827,4090954,4090954,4741,377553,234956.0,1328.0,3.1,45.5,0.3,0.0,19.8
20.2,316,2011-08-01,90016,0.25067568654318073,8,2011,47596,9402209,9393921,21822,749597,605468.0,16138.0,3.1,45.5,0.3,0.0,19.8
28.67,321,2011-08-01,90034,0.18547964271768685,8,2011,57964,8085207,8062311,30205,1651095,1298890.0,7641.0,3.1,45.5,0.3,0.0,19.8
46.79,864,2011-08-01,90049,0.04600475321143546,8,2011,35482,38906432,38905061,18543,4998509,2105749.0,733.0,3.1,45.5,0.3,0.0,19.8
18.68,314,2011-08-01,90003,0.2623755668991135,8,2011,66266,9198045,9197642,26151,604037,510207.0,33800.0,3.1,45.5,0.3,0.0,19.8
43.68,259,2011-08-01,90006,0.06994332420285057,8,2011,59185,4972248,4972248,22447,549699,459396.0,18224.0,3.1,45.5,0.3,0.0,19.8
16.39,423,2011-08-01,90065,0.28000236033009124,8,2011,45527,13674178,13671567,20275,967596,757301.0,10298.0,3.1,45.5,0.3,0.0,19.8
34.64,1023,2011-08-01,91326,0.13952682316181927,8,2011,33708,21152755,21131468,15426,1421391,954891.0,2391.0,3.1,45.5,0.3,0.0,19.8
39.06,886,2011-08-01,91324,0.10550480265311996,8,2011,27669,11437330,11373551,12385,743220,510477.0,4943.0,3.1,45.5,0.3,0.0,19.8
27.6,290,2011-08-01,90037,0.19371574270508693,8,2011,62276,7351184,7351184,23530,558422,473410.0,26704.0,3.1,45.5,0.3,0.0,19.8
16.55,328,2011-08-01,90001,0.2787707939768352,8,2011,57110,9071361,9071361,20649,509070,436201.0,23912.0,3.1,45.5,0.3,0.0,19.8
17.33,323,2011-08-01,90063,0.27276690800471176,8,2011,55758,8476100,8476100,19983,546478,473433.0,18078.0,3.1,45.5,0.3,0.0,19.8
68.95,1219,2011-08-01,91302,0.12456718671453207,8,2011,25709,69273356,69143126,11884,2480838,1202125.0,1259.0,3.1,45.5,0.3,0.0,19.8
37.94,569,2011-08-01,91402,0.11412576712591257,8,2011,69817,9730355,9652884,26207,803146,683238.0,22076.0,3.1,45.5,0.3,0.0,19.8
26.0,1093,2011-08-01,91307,0.20603140623764774,8,2011,24474,20860392,20836532,11411,954045,663466.0,2000.0,3.1,45.5,0.3,0.0,19.8
129.52,397,2011-08-01,90010,0.5907920243190381,8,2011,3800,1184445,1184445,2169,258306,128235.0,519.0,3.1,45.5,0.3,0.0,19.8
24.75,792,2011-08-01,91306,0.2156530183724609,8,2011,45061,10781255,10718165,20078,868162,708357.0,10111.0,3.1,45.5,0.3,0.0,19.8
25.37,938,2011-08-01,90402,0.21088069875359358,8,2011,12250,5516813,5189913,5614,1963330,821950.0,217.0,3.1,45.5,0.3,0.0,19.8
31.87,588,2011-08-01,91411,0.1608483156525652,8,2011,24628,5289571,5289571,10371,513619,369468.0,5345.0,3.1,45.5,0.3,0.0,19.8
18.17,316,2011-08-01,90044,0.2663011846501173,8,2011,89779,13303825,13303825,36130,913566,757355.0,43404.0,3.1,45.5,0.3,0.0,19.8
34.44,1099,2011-08-01,91364,0.1410662811033894,8,2011,25851,19680220,19665436,12997,1857644,1177657.0,1915.0,3.1,45.5,0.3,0.0,19.8
95.65,0,2011-08-01,90502,0.33008482191414096,8,2011,18010,5821657,5788343,8265,434585,351050.0,2975.0,3.1,45.5,0.3,0.0,19.8
85.52,333,2011-08-01,90744,0.25211127717361514,8,2011,53815,24557568,21593280,20825,670620,576846.0,17190.0,3.1,45.5,0.3,0.0,19.8
0.0,631,2011-08-01,90040,0.4061609386417613,8,2011,12520,14457577,14454795,5264,202565,149563.0,3688.0,3.1,45.5,0.3,0.0,19.8
37.34,558,2011-08-01,91303,0.11874414095062284,8,2011,26855,5644978,5603372,11775,431999,362049.0,7292.0,3.1,45.5,0.3,0.0,19.8
26.69,531,2011-08-01,90064,0.20072027633923087,8,2011,25403,10363493,10360459,14322,2321937,1206176.0,1721.0,3.1,45.5,0.3,0.0,19.8
27.6,848,2011-08-01,91040,0.19371574270508693,8,2011,20372,21257816,21244063,9611,586325,433792.0,2638.0,3.1,45.5,0.3,0.0,19.8
27.89,515,2011-08-01,91606,0.19148352868981028,8,2011,44958,8656643,8631179,19659,679678,558332.0,12793.0,3.1,45.5,0.3,0.0,19.8
44.51,461,2011-08-01,90021,0.06355457374533466,8,2011,3951,5435244,5362540,1379,79304,50424.0,496.0,3.1,45.5,0.3,0.0,19.8
0.0,623,2011-08-01,90403,0.4061609386417613,8,2011,24525,3944526,3697303,14244,1581065,1058915.0,1019.0,3.1,45.5,0.3,0.0,19.8
25.82,501,2011-08-01,90732,0.20741691838506085,8,2011,21115,9860855,8903149,10357,786942,561929.0,1555.0,3.1,45.5,0.3,0.0,19.8
19.24,394,2011-08-01,90032,0.25806508466271727,8,2011,45786,12375736,12347050,18635,653222,552875.0,12972.0,3.1,45.5,0.3,0.0,19.8
89.58,338,2011-08-01,90020,0.28336227338748826,8,2011,38967,2927480,2927480,16673,929802,583614.0,8487.0,3.1,45.5,0.3,0.0,19.8
15.0,456,2011-08-01,90275,0.29070159302400345,8,2011,41804,43402847,35004660,19040,2716592,1498530.0,1706.0,3.1,45.5,0.3,0.0,19.8
42.67,673,2011-08-01,91406,0.07771758680777958,8,2011,51558,21102152,21061927,22708,1040300,769861.0,13335.0,3.1,45.5,0.3,0.0,19.8
33.67,801,2011-08-01,91403,0.14699319417843426,8,2011,23484,9443615,9404990,13432,1705151,1062014.0,1778.0,3.1,45.5,0.3,0.0,19.8
28.4,281,2011-08-01,90058,0.18755791093880653,8,2011,3223,15633185,15042486,1443,113080,47588.0,1669.0,3.1,45.5,0.3,0.0,19.8
8.5,450,2011-08-01,90405,0.3407339761250318,8,2011,27186,7310832,6854633,15259,1741221,1166639.0,1879.0,3.1,45.5,0.3,0.0,19.8
22.45,532,2011-08-01,91505,0.2333567847005171,8,2011,30778,13062729,13054296,16640,1118535,859035.0,2844.0,3.1,45.5,0.3,0.0,19.8
36.65,356,2011-08-01,90025,0.12405527084903974,8,2011,42147,6659051,6655173,24778,3356501,2012178.0,2503.0,3.1,45.5,0.3,0.0,19.8
24.14,326,2011-08-01,90019,0.2203483650942497,8,2011,64458,10080662,10070053,28456,1203560,911663.0,15623.0,3.1,45.5,0.3,0.0,19.8
46.25,886,2011-08-01,91367,0.05016128965367474,8,2011,39499,19304376,19272057,19822,1754595,1137029.0,3008.0,3.1,45.5,0.3,0.0,19.8
17.98,484,2011-08-01,90041,0.2677636696946089,8,2011,27425,9383338,9352825,12811,741305,567460.0,3672.0,3.1,45.5,0.3,0.0,19.8
32.51,462,2011-08-01,90048,0.1559220502395409,8,2011,21397,4882696,4882696,13097,1267346,825457.0,886.0,3.1,45.5,0.3,0.0,19.8
37.73,306,2011-08-01,90038,0.11574219796456119,8,2011,28917,4060536,4057211,13016,440262,360595.0,7215.0,3.1,45.5,0.3,0.0,19.8
15.82,0,2011-08-01,90305,0.284389815463566,8,2011,14853,6023139,6006924,8122,386425,291344.0,3897.0,3.1,45.5,0.3,0.0,19.8
38.61,416,2011-08-01,90036,0.10896858302165272,8,2011,36865,6401943,6398643,19242,1794393,1123865.0,2503.0,3.1,45.5,0.3,0.0,19.8
22.23,309,2011-08-01,90011,0.2350501884362442,8,2011,103892,11100953,11100424,36843,844522,732680.0,40519.0,3.1,45.5,0.3,0.0,19.8
22.14,336,2011-08-01,90008,0.23574294450995073,8,2011,32327,9581974,9513430,15314,655377,472141.0,11572.0,3.1,45.5,0.3,0.0,19.8
94.6,251,2011-08-01,90057,0.32200266772089786,8,2011,44998,2327917,2293706,14056,352395,300687.0,10747.0,3.1,45.5,0.3,0.0,19.8
61.65,934,2011-08-01,91316,0.06837697184722324,8,2011,26898,13661450,12968532,13662,1480033,880153.0,2946.0,3.1,45.5,0.3,0.0,19.8
78.93,544,2011-08-01,90024,0.20138613799888028,8,2011,47452,7608226,7608226,15346,3628502,1790792.0,897.0,3.1,45.5,0.3,0.0,19.8
56.98,1047,2011-08-01,91356,0.03243062891156131,8,2011,29458,18996187,18996187,13940,1489118,837517.0,3656.0,3.1,45.5,0.3,0.0,19.8
18.88,442,2011-08-01,90039,0.26083610895754344,8,2011,28514,10278733,9764431,14992,912866,691768.0,4089.0,3.1,45.5,0.3,0.0,19.8
19.88,340,2011-08-01,90059,0.253138819249693,8,2011,40952,8624370,8581870,16076,403718,341292.0,21580.0,3.1,45.5,0.3,0.0,19.8
29.21,329,2011-08-01,90023,0.1813231062754476,8,2011,45903,11030884,10941450,17675,459583,395471.0,15552.0,3.1,45.5,0.3,0.0,19.8
18.97,346,2011-08-01,90002,0.26014335288383694,8,2011,51223,7930685,7930685,18895,453772,384867.0,26227.0,3.1,45.5,0.3,0.0,19.8
34.92,801,2011-08-01,91604,0.1373715820436211,8,2011,29034,13534045,13343410,15895,1657651,1133077.0,1450.0,3.1,45.5,0.3,0.0,19.8
38.87,382,2011-08-01,90004,0.10696728769761159,8,2011,62180,7894533,7894533,26668,1509508,981261.0,14858.0,3.1,45.5,0.3,0.0,19.8
31.05,356,2011-08-01,90710,0.16716009321300263,8,2011,25457,6108785,6106901,11424,546150,425119.0,5571.0,3.1,45.5,0.3,0.0,19.8
13.17,366,2011-08-01,90047,0.3047876331893699,8,2011,48606,12252335,12251863,23685,805271,634181.0,19277.0,3.1,45.5,0.3,0.0,19.8
28.47,750,2011-08-01,91345,0.18701910065925698,8,2011,18496,8429521,8396240,8226,351100,286879.0,3857.0,3.1,45.5,0.3,0.0,19.8
29.9,977,2011-08-01,91344,0.17601197637703073,8,2011,51747,43401915,42511968,23853,1561217,1151438.0,6755.0,3.1,45.5,0.3,0.0,19.8
40.28,1160,2011-08-01,90069,0.09611410920954233,8,2011,20483,5475785,5475785,14363,2164703,1087190.0,724.0,3.1,45.5,0.3,0.0,19.8
0.0,407,2011-08-01,91105,0.4061609386417613,8,2011,11254,9620106,9566884,6378,1118957,571222.0,441.0,3.1,45.5,0.3,0.0,19.8
34.05,789,2011-08-01,91343,0.1440682240894511,8,2011,60254,15344725,15310097,24297,1064096,842886.0,15107.0,3.1,45.5,0.3,0.0,19.8
19.51,408,2011-08-01,90042,0.2559868164415976,8,2011,62430,12111674,12027396,26553,1071711,885209.0,15767.0,3.1,45.5,0.3,0.0,19.8
19.62,373,2011-08-01,90066,0.25514011457373403,8,2011,55277,12890748,12746971,28262,2011430,1430548.0,5419.0,3.1,45.5,0.3,0.0,19.8
33.93,755,2011-08-01,91423,0.14499189885439315,8,2011,30991,11361296,11299941,16703,1583271,1062679.0,2422.0,3.1,45.5,0.3,0.0,19.8
21.32,315,2011-08-01,90026,0.2420547220703882,8,2011,67869,11163835,10942889,30885,1237750,1008016.0,15381.0,3.1,45.5,0.3,0.0,19.8
67.1,319,2011-08-01,90005,0.11032720075500854,8,2011,37681,2807559,2807559,14767,627012,416302.0,8078.0,3.1,45.5,0.3,0.0,19.8
0.0,0,2011-08-01,91210,0.4061609386417613,8,2011,328,113997,113997,215,35619,20750.0,0.0,3.1,45.5,0.3,0.0,19.8
21.39,316,2011-08-01,90018,0.24151591179083864,8,2011,49310,7500313,7500313,21290,629494,518558.0,18632.0,3.1,45.5,0.3,0.0,19.8
27.67,471,2011-08-01,91601,0.19317693242553738,8,2011,37180,6865017,6864519,18999,785975,655926.0,7133.0,3.1,45.5,0.3,0.0,19.8
49.8,461,2011-08-01,90022,0.02283591119080542,8,2011,67179,11357617,11346604,26469,733429,629037.0,22088.0,3.1,45.5,0.3,0.0,19.8
0.0,0,2011-08-01,91355,0.4061609386417613,8,2011,32605,40487220,40079320,15155,1363894,941778.0,2212.0,3.1,45.5,0.3,0.0,19.8
14.61,339,2011-08-01,90043,0.29370353601006516,8,2011,44789,10708405,10705820,21418,865642,658830.0,15153.0,3.1,45.5,0.3,0.0,19.8
82.87,351,2011-08-01,90014,0.23171345944781133,8,2011,7005,733437,733437,5040,268953,231990.0,860.0,3.1,45.5,0.3,0.0,19.8
19.12,368,2011-08-01,90717,0.25898875942765925,8,2011,21318,5128003,5128003,10250,545568,430351.0,3416.0,3.1,45.5,0.3,0.0,19.8
29.96,662,2011-08-01,91401,0.17555013899455968,8,2011,39285,8968205,8943621,18086,910494,671634.0,9926.0,3.1,45.5,0.3,0.0,19.8
15.64,338,2011-08-01,90062,0.2857753276109791,8,2011,32821,5008337,5008337,14125,391350,328792.0,13466.0,3.1,45.5,0.3,0.0,19.8
35.23,288,2011-08-01,90033,0.13498542223418747,8,2011,48852,8535582,8461294,16929,454598,390361.0,16393.0,3.1,45.5,0.3,0.0,19.8
36.23,546,2011-08-01,91405,0.12728813252633697,8,2011,51145,8587857,8570051,21115,688246,563305.0,16670.0,3.1,45.5,0.3,0.0,19.8
27.23,345,2011-08-01,90031,0.1965637398969916,8,2011,39316,9148978,8945994,15838,496287,409258.0,13384.0,3.1,45.5,0.3,0.0,19.8
44.22,278,2011-08-01,90007,0.0657867877606113,8,2011,40920,6387018,6387018,12500,316278,267001.0,10061.0,3.1,45.5,0.3,0.0,19.8
160.1,268,2011-08-01,90017,0.8261751435851068,8,2011,23768,1881077,1881077,8219,418016,275435.0,5491.0,3.1,45.5,0.3,0.0,19.8
26.05,316,2011-08-01,90501,0.20564654175225522,8,2011,43180,14667670,14565670,19578,1045159,820731.0,8387.0,3.1,45.5,0.3,0.0,19.8
29.91,335,2011-08-01,90731,0.17593500347995222,8,2011,59662,40481090,23803092,25532,1218081,979994.0,14125.0,3.1,45.5,0.3,0.0,19.8
39.84,409,2011-08-01,90293,0.09950091668099653,8,2011,12132,11404980,7420242,7001,650093,469312.0,406.0,3.1,45.5,0.3,0.0,19.8
15.84,346,2011-08-01,90291,0.284235869669409,8,2011,28341,7335173,6462163,15047,1292226,896235.0,2274.0,3.1,45.5,0.3,0.0,19.8
42.48,1036,2011-08-01,91311,0.07918007185227123,8,2011,36557,85493419,83081236,17789,1368916,913026.0,4119.0,3.1,45.5,0.3,0.0,19.8
24.68,946,2011-08-01,91214,0.21619182865201045,8,2011,30356,19598833,19546295,13889,1071077,784670.0,2963.0,3.1,45.5,0.3,0.0,19.8
41.72,694,2011-08-01,91504,0.08503001203023759,8,2011,24939,12812967,12783282,12275,874392,594440.0,3503.0,3.1,45.5,0.3,0.0,19.8
49.33,309,2011-08-01,90015,0.026453637353495155,8,2011,18986,4430188,4430188,7373,361548,266570.0,4760.0,3.1,45.5,0.3,0.0,19.8
59.29,314,2011-08-01,90028,0.05021136813669602,8,2011,28714,3947880,3947880,14727,551473,434103.0,4726.0,3.1,45.5,0.3,0.0,19.8
45.91,1587,2011-08-01,91436,0.05277836815434394,8,2011,14372,14891780,14751608,9209,3254981,1634356.0,638.0,3.1,45.5,0.3,0.0,19.8
48.99,1760,2011-08-01,90077,0.029070715854164302,8,2011,9377,19335985,18985951,4152,1412177,549397.0,194.0,3.1,45.5,0.3,0.0,19.8
34.78,247,2011-08-01,90232,0.13844920260272017,8,2011,15149,5490049,5454835,8235,651794,423800.0,1624.0,3.1,45.5,0.3,0.0,19.8
17.9,339,2011-07-01,90230,0.268379452871237,7,2011,31766,11785759,11672688,15601,1091533,780929.0,4237.0,3.6,57.9,0.8,0.0,20.2
35.73,1013,2011-07-01,90272,0.13113677738026222,7,2011,22986,60557886,59133992,10535,3706047,1657221.0,513.0,3.6,57.9,0.8,0.0,20.2
32.2,625,2011-07-01,91607,0.15830821004897452,7,2011,27927,6376445,6318261,14632,877067,646284.0,3568.0,3.6,57.9,0.8,0.0,20.2
58.4,382,2011-07-01,90013,0.04336078029670906,7,2011,11772,1773762,1737681,4550,327072,184900.0,922.0,3.6,57.9,0.8,0.0,20.2
26.92,311,2011-07-01,90061,0.19894989970642524,7,2011,26872,6896569,6895207,11180,306559,251380.0,12691.0,3.6,57.9,0.8,0.0,20.2
34.76,578,2011-07-01,91352,0.1386031483968772,7,2011,47807,30813290,30221660,20047,775671,598279.0,14395.0,3.6,57.9,0.8,0.0,20.2
39.97,621,2011-07-01,91602,0.09850026901897602,7,2011,17473,5370807,5302419,10704,827059,616600.0,1299.0,3.6,57.9,0.8,0.0,20.2
945.0,0,2011-07-01,91350,6.86777783527698,7,2011,33348,43948937,43886336,15077,1093595,908039.0,2387.0,3.6,57.9,0.8,0.0,20.2
33.22,612,2011-07-01,90068,0.15045697454696702,7,2011,22286,20202252,19731266,12194,1275010,838928.0,1152.0,3.6,57.9,0.8,0.0,20.2
362.3,722,2011-07-01,90067,2.3825671225124823,7,2011,2424,849895,849895,3235,2109242,982232.0,114.0,3.6,57.9,0.8,0.0,20.2
34.39,419,2011-07-01,90045,0.14145114558878188,7,2011,39480,27779824,27779045,18469,1588638,1162290.0,3550.0,3.6,57.9,0.8,0.0,20.2
36.65,271,2011-07-01,90029,0.12405527084903974,7,2011,38617,3526895,3526895,16878,513451,421313.0,10917.0,3.6,57.9,0.8,0.0,20.2
25.9,716,2011-07-01,91335,0.20680113520843282,7,2011,74363,17083043,17002131,32537,1279894,1036512.0,18515.0,3.6,57.9,0.8,0.0,20.2
35.91,452,2011-07-01,90292,0.12975126523284913,7,2011,21576,8131830,5280289,12680,1527945,967746.0,818.0,3.6,57.9,0.8,0.0,20.2
27.03,411,2011-07-01,90248,0.1981031978385617,7,2011,9947,12398396,12155495,5257,335533,245141.0,1890.0,3.6,57.9,0.8,0.0,20.2
26.97,595,2011-07-01,91331,0.19856503522103275,7,2011,103689,23048758,22928415,40198,1233438,1040645.0,35197.0,3.6,57.9,0.8,0.0,20.2
22.94,622,2011-07-01,91340,0.22958511274367033,7,2011,34188,8756157,8756157,13890,460066,388887.0,10726.0,3.6,57.9,0.8,0.0,20.2
45.11,860,2011-07-01,91325,0.058936199920624335,7,2011,32417,12494338,12486897,14459,868937,601543.0,4909.0,3.6,57.9,0.8,0.0,20.2
53.77,1999,2011-07-01,90210,0.00772232894936119,7,2011,21741,26383345,26226245,9894,4384983,1363482.0,552.0,3.6,57.9,0.8,0.0,20.2
0.0,0,2011-07-01,91201,0.4061609386417613,7,2011,22781,6143646,6116160,10399,525338,394901.0,5178.0,3.6,57.9,0.8,0.0,20.2
383.0,0,2011-07-01,90211,2.5419010194649876,7,2011,8434,1813980,1813980,5347,812966,414421.0,973.0,3.6,57.9,0.8,0.0,20.2
543.75,0,2011-07-01,90265,3.7792403400019587,7,2011,18116,298041072,279184812,7318,1821682,727569.0,660.0,3.6,57.9,0.8,0.0,20.2
0.0,0,2011-07-01,90245,0.4061609386417613,7,2011,16654,15142094,14148053,9338,913373,669719.0,1191.0,3.6,57.9,0.8,0.0,20.2
24.66,450,2011-07-01,90035,0.21634577444616745,7,2011,28418,5330221,5330221,13914,1106359,747569.0,2870.0,3.6,57.9,0.8,0.0,20.2
27.16,530,2011-07-01,91605,0.19710255017654116,7,2011,56343,14189685,14151285,23216,768880,621814.0,17714.0,3.6,57.9,0.8,0.0,20.2
111.23,309,2011-07-01,90012,0.45000859556245204,7,2011,31103,8528623,8375660,9667,416249,335477.0,5331.0,3.6,57.9,0.8,0.0,20.2
39.75,708,2011-07-01,91342,0.10019367275470312,7,2011,91725,143422182,142711370,37947,1611906,1327587.0,23046.0,3.6,57.9,0.8,0.0,20.2
30.21,542,2011-07-01,90046,0.17362581656759707,7,2011,48581,14974008,14970999,27856,2162205,1518243.0,2617.0,3.6,57.9,0.8,0.0,20.2
101.11,368,2011-07-01,90094,0.3721120237190047,7,2011,5464,1582611,1582611,2774,332995,275998.0,219.0,3.6,57.9,0.8,0.0,20.2
19.35,543,2011-07-01,91042,0.2572183827948537,7,2011,27585,129350937,129196196,11975,618299,472168.0,4508.0,3.6,57.9,0.8,0.0,20.2
32.71,552,2011-07-01,90212,0.15438259229797077,7,2011,11555,2474163,2474163,7670,2612098,1399857.0,948.0,3.6,57.9,0.8,0.0,20.2
49.32,377,2011-07-01,90027,0.026530610250573645,7,2011,45151,21671926,21402832,23801,1507444,1057566.0,6043.0,3.6,57.9,0.8,0.0,20.2
35.22,741,2011-07-01,91304,0.13506239513126597,7,2011,50231,24409414,24360147,21847,1162480,881985.0,9999.0,3.6,57.9,0.8,0.0,20.2
23.13,359,2011-07-01,90247,0.22812262769917874,7,2011,47487,9734119,9723269,21984,822878,668295.0,12716.0,3.6,57.9,0.8,0.0,20.2
0.0,700,2011-07-01,91205,0.4061609386417613,7,2011,37810,4898344,4897491,16207,606863,507073.0,9083.0,3.6,57.9,0.8,0.0,20.2
20.27,447,2011-07-01,90056,0.25013687626363124,7,2011,7827,4090954,4090954,4741,377553,234956.0,1328.0,3.6,57.9,0.8,0.0,20.2
